id,superficie_interior_m2,superficie_exterior_m2,numero_habitacions,numero_banos,ano_construccion,lonxitude,latitude,temperatura_media_mes_construccion,tipo_edificacion,calidade_materiais,cor_favorita_propietario,distancia_centro_km,distancia_escola_km,indice_criminalidade,acceso_transporte_publico,orientacion,eficiencia_enerxetica,numero_arboles_xardin,prezo_euros,ln_precio,total_area,ratio_exterior_interior,log_int_area,log_ext_area,area_per_room
6126,303.01,2793.24,2,1,2002,-7.37,43.01,19.42,Casa,Media,Verde,19.09,5.61,0.69,Bo,Oeste,B,10,657513,13.396221335583034,3096.25,9.218309626744992,5.717060595602044,7.93531543448147,151.505
19909,303.62,2792.53,1,1,1978,-8.2,43.46,28.5,Casa,Media,Branco,37.71,10.4,,Bo,Sur,C,3,715459,13.480680971454337,3096.15,9.197450760819446,5.719065098187358,7.935061308057576,303.62
17663,154.26,0.0,4,2,1947,-7.9,42.32,13.79,Apartamento,Baixa,Negro,14.42,18.75,0.01,Regular,Norte,C,0,55856,10.930550132364163,154.26,0.0,5.045101130977534,0.0,38.565
28939,230.31,634.05,5,3,1957,-7.78,43.15,25.86,Casa,Baixa,Branco,74.44,15.04,0.54,Bo,Sur,C,1,375630,12.83636255752174,864.3599999999999,2.7530285267682686,5.44375880219821,6.453703735950328,46.062
23707,84.78,4.93,6,1,1941,-7.13,42.65,23.6,Apartamento,Media,Amarelo,15.69,8.59,0.16,Regular,Este,C,0,87686,11.38152893476156,89.71000000000001,0.058150507195093175,4.451785879088734,1.780024213009634,14.13
22728,147.7,1846.52,2,1,2003,-8.87,43.42,27.05,Casa,Alta,Verde,19.88,6.51,0.42,Bo,Norte,D,5,535905,13.191714051538945,1994.22,12.501828029790117,5.001930853466109,7.521599478203545,73.85
13865,30.0,0.0,1,2,2022,-7.12,42.89,26.26,Apartamento,Media,Azul,7.28,5.35,0.33,Bo,Norte,G,0,75251,11.228597760331022,30.0,0.0,3.4339872044851463,0.0,30.0
14591,99.8,8.4,5,2,2015,-8.34,42.43,26.76,Apartamento,Baixa,Amarelo,0.1,10.06,0.07,Regular,Norte,D,0,149392,11.914335696500169,108.2,0.0841683366733467,4.613138355637268,2.2407096892759584,19.96
11211,202.95,356.15,5,1,1969,-7.56,43.57,25.16,Casa,Media,Vermello,66.2,0.05,0.31,Bo,Sur,D,3,367679,12.814968273642528,559.0999999999999,1.7548657304754867,5.317874865763567,5.878155861600981,40.589999999999996
6058,125.96,6.27,4,1,1955,-8.36,43.32,18.45,Apartamento,Alta,Amarelo,9.73,8.93,0.34,Bo,Sur,F,0,118350,11.681410064420586,132.23,0.04977770720863766,4.843872076218154,1.9837562915454279,31.49
23877,113.8,0.0,5,1,1986,-7.67,43.63,7.4,Apartamento,Media,Vermello,4.81,0.45,0.07,Bo,Oeste,E,0,137377,11.830491529502053,113.8,0.0,4.743191483885466,0.0,22.759999999999998
12935,283.31,156.02,1,1,2017,-6.96,42.38,17.83,Chalet adosado,Alta,Branco,0.1,4.36,0.02,Bo,Norte,G,5,326109,12.694990026747284,439.33000000000004,0.5507041756379938,5.650065192150214,5.056373185770109,283.31
21287,74.08,40.53,1,2,1992,-9.16,43.18,16.03,Apartamento,Baixa,Branco,15.26,1.5,0.09,Bo,Oeste,D,0,64644,11.076666041688654,114.61,0.5471112311015119,4.3185542117183084,3.726416057642662,74.08
21956,30.0,,6,3,2019,-6.7,42.11,15.6,Apartamento,Media,Azul,1.55,8.66,0.19,Malo,Oeste,D,0,50000,10.819798284210286,,,3.4339872044851463,,5.0
29547,108.07,13.7,5,3,2013,-7.42,41.85,24.72,Apartamento,Baixa,Verde,18.12,5.87,,Regular,Oeste,D,0,80850,11.30036323351256,121.77,0.12676968631442584,4.691989877940651,2.6878474937846906,21.613999999999997
10185,49.17,16.24,4,1,1953,-7.0,42.09,11.4,Apartamento,Alta,Azul,1.7,0.05,0.52,Malo,Sur,A,0,56954,10.950016761334012,65.41,0.33028269269880006,3.9154172384961616,2.847232265235547,12.2925
29436,98.84,68.73,6,2,1977,-8.58,42.24,26.06,Apartamento,Media,Branco,1.63,0.05,0.52,Bo,Norte,D,0,119725,11.692961077650349,167.57,0.6953662484823958,4.603568904621118,4.244630641232919,16.473333333333333
52,121.03,0.0,2,3,1989,-7.43,42.86,14.79,Apartamento,Media,Amarelo,4.13,17.49,,Bo,Norte,E,0,135853,11.81933605866099,121.03,0.0,4.804266916143749,0.0,60.515
16477,137.6,0.0,2,3,2006,-9.27,42.7,12.03,Apartamento,Media,Amarelo,10.85,,0.08,Malo,Oeste,E,0,179725,12.09918874789279,137.6,0.0,4.931592086755803,0.0,68.8
23846,54.99,0.0,6,3,2016,-8.28,42.15,24.77,Apartamento,Media,Negro,0.1,8.02,0.49,Bo,Oeste,E,0,74883,11.22369552852816,54.99,0.0,4.025173103360802,0.0,9.165000000000001
9924,98.3,225.34,1,3,2004,-7.21,42.75,8.42,Casa,Baixa,Negro,,0.05,0.34,Bo,Norte,E,15,181144,12.107053094507021,323.64,2.2923702950152594,4.598145571051127,5.4220382935377955,98.3
24393,73.37,2414.66,1,3,2000,-6.99,42.34,10.55,Casa,Alta,Verde,37.56,16.21,0.22,Bo,Este,D,3,427247,12.965119919866822,2488.0299999999997,32.910726454954336,4.309052634715209,7.789727820674703,73.37
4330,161.58,2481.2,4,1,1953,-7.88,42.11,12.8,Casa,Baixa,Verde,11.09,0.59,0.53,Bo,Norte,E,3,372208,12.827210803446036,2642.7799999999997,15.355860873870526,5.091170188318427,7.816900542695421,40.395
17748,118.83,0.0,4,3,2017,-8.8,42.2,6.73,Casa,Baixa,Negro,10.48,20.3,0.58,Regular,Norte,C,0,107841,11.588422471968224,118.83,0.0,4.786074071694426,0.0,29.7075
17767,,0.0,2,2,1966,-9.07,43.41,26.31,Apartamento,Media,Vermello,0.1,9.36,0.56,Bo,Este,G,0,50000,10.819798284210286,,,,0.0,
28541,176.07,715.96,4,3,1982,-7.29,42.54,6.98,Casa,Media,Vermello,16.14,0.05,0.29,Bo,Sur,E,19,304501,12.626432934255018,892.03,4.066337252229228,5.1765451346181255,6.575020051037833,44.0175
10538,93.29,21.95,3,1,2016,-6.74,42.22,17.59,Apartamento,Alta,Vermello,13.34,8.29,0.06,Regular,Norte,A,0,117178,11.671457959182865,115.24000000000001,0.2352878121985207,4.546375139477586,3.133317936506554,31.096666666666668
11278,151.33,0.0,5,2,1996,-9.02,42.54,13.12,Apartamento,Media,Vermello,0.1,2.95,0.15,Bo,Este,F,0,185484,12.130729295226383,151.33,0.0,5.02604922014861,0.0,30.266000000000002
10511,92.96,1.52,6,2,1981,-8.1,43.39,27.13,Apartamento,Baixa,Verde,4.95,23.0,0.26,Malo,Este,B,0,90089,11.408564449645485,94.47999999999999,0.016351118760757316,4.542869159790712,0.924258901523332,15.493333333333332
7445,117.22,11.28,4,3,2020,-8.58,43.51,11.38,Apartamento,Alta,Azul,17.49,18.99,0.43,Bo,Oeste,E,0,182701,12.11561168921368,128.5,0.09622931240402662,4.772547295396223,2.5079719227189963,29.305
27885,,5.73,4,3,1966,-8.14,43.62,17.34,Apartamento,Media,Amarelo,11.03,11.02,0.27,Bo,Norte,D,0,145021,11.8846407340317,,,,1.9065751436566365,
8555,262.67,2221.58,1,3,1952,-7.29,42.2,29.73,Casa,Alta,Branco,7.94,9.21,0.62,Malo,Norte,B,3,537394,13.194488671063676,2484.25,8.457684547150416,5.5746983212446635,7.7064239622408,262.67
10221,114.32,0.0,4,1,2019,-8.46,42.54,26.72,Apartamento,Baixa,Branco,,0.05,0.17,Bo,Norte,C,0,116395,11.664753449427842,114.32,0.0,4.7477108727702015,0.0,28.58
26392,157.74,121.82,3,3,1968,-7.98,43.58,10.4,Chalet adosado,Media,Azul,5.28,18.5,0.39,Bo,Este,D,9,308908,12.64080201412484,279.56,0.7722835045010776,5.0672676436627295,4.810719868901253,52.580000000000005
13455,150.61,0.0,2,1,1980,-7.06,43.13,20.75,Apartamento,Media,Vermello,0.1,9.97,0.13,Regular,Norte,A,0,139746,11.847588923881741,150.61,0.0,5.021311434093491,0.0,75.305
21844,331.92,1424.6,6,2,1958,-7.63,42.9,8.92,Casa,Media,Negro,22.15,0.05,0.63,Bo,Este,C,14,505837,13.13397173890529,1756.52,4.291998071824535,5.807902220877894,7.262348056716545,55.32
22857,114.57,945.67,5,1,1957,-8.71,42.73,15.6,Casa,Media,Negro,14.25,9.98,0.4,Bo,Oeste,F,11,170255,12.045058465681512,1060.24,8.254080474818888,4.74987640698735,6.8529505636077035,22.913999999999998
5341,110.32,0.0,5,1,1984,-8.63,43.6,29.59,Apartamento,Media,Amarelo,20.02,4.75,0.27,Regular,Oeste,A,0,163922,12.00715208435585,110.32,0.0,4.71240893665769,0.0,22.064
20364,115.97,0.0,2,3,1973,-7.49,43.08,27.8,Apartamento,Media,Vermello,0.7,6.58,0.57,Bo,Sur,B,0,115975,11.661138552130733,115.97,0.0,4.761917491662616,0.0,57.985
7972,121.05,0.0,5,2,1988,-8.0,43.11,23.33,Apartamento,Baixa,Azul,0.1,,0.34,Regular,Este,G,0,50000,10.819798284210286,121.05,0.0,4.804430796838969,0.0,24.21
15448,90.91,0.0,3,1,2006,-7.85,42.81,27.02,Apartamento,Media,Branco,17.43,,0.19,Bo,Oeste,B,0,133094,11.798818437937548,90.91,0.0,4.5208098373700185,0.0,30.30333333333333
3870,30.0,18.71,4,1,2003,-6.87,42.84,8.1,Apartamento,Media,Negro,13.18,0.05,0.46,Regular,Sur,B,0,50000,10.819798284210286,48.71,0.6236666666666667,3.4339872044851463,2.9811261211646287,7.5
21767,230.15,56.06,1,1,2022,-6.97,42.71,22.92,Chalet adosado,Media,Azul,42.44,18.54,0.51,Regular,Norte,C,15,244062,12.405181667669613,286.21000000000004,0.24358027373452096,5.443066850434234,4.044103345785354,230.15
26071,267.1,848.44,6,1,2001,-8.17,43.47,19.29,Casa,Baixa,Amarelo,56.53,13.77,0.49,Bo,Este,D,9,383795,12.857866440406585,1115.54,3.1764882066641706,5.591360045241914,6.744577308835361,44.51666666666667
22177,117.32,69.7,3,1,2001,-8.77,42.5,11.72,Chalet adosado,Baixa,Negro,66.43,,-0.15,Bo,Sur,C,18,116715,11.667498912561458,187.01999999999998,0.5941016024548245,4.773392818402544,4.258445572902527,39.10666666666666
2594,211.82,73.78,6,1,1998,-9.25,43.36,15.8,Chalet adosado,Alta,Azul,60.05,23.02,0.51,Regular,Sur,D,7,393778,12.883545117203544,285.6,0.34831460674157305,5.360446738013586,4.314550469548967,35.303333333333335
8485,146.11,1.68,3,3,1974,-9.11,42.97,17.85,Apartamento,Alta,Vermello,0.1,6.77,0.31,Regular,Norte,E,0,134688,11.810723696109141,147.79000000000002,0.01149818629799466,4.9911806062621205,0.9858167945227653,48.70333333333334
12713,108.53,148.08,3,2,1951,-6.87,43.3,6.51,Casa,Alta,Branco,1.04,0.05,0.32,Regular,Oeste,B,2,150498,11.92171171863072,256.61,1.3644153690223901,4.696198484335655,5.004483074611057,36.17666666666667
11185,40.58,44.18,3,3,1996,-8.49,43.78,5.09,Apartamento,Alta,Negro,16.84,23.27,0.03,Bo,Norte,B,0,59509,10.993899644638898,84.75999999999999,1.0887136520453427,3.727619282429867,3.810654511039857,13.526666666666666
6051,269.54,2461.64,1,2,1995,-8.83,41.83,24.72,Casa,Alta,Negro,53.48,14.69,0.44,Malo,Este,C,18,648568,13.382523676461815,2731.18,9.13274467611486,5.600419961661048,7.8089892242220635,269.54
29826,115.76,0.0,2,1,1991,-7.71,43.42,6.03,Apartamento,Media,Branco,11.0,2.62,0.08,Bo,Este,D,0,160522,11.986192513466117,115.76,0.0,4.760120545985914,0.0,57.88
8167,151.56,0.0,6,2,1952,-9.23,42.68,24.78,Apartamento,Baixa,Verde,9.2,11.74,0.03,Bo,Oeste,E,0,132619,11.79524317492286,151.56,0.0,5.027557961292164,0.0,25.26
13337,34.93,0.0,3,3,1948,-7.0,41.97,24.12,Apartamento,Media,Azul,17.75,2.59,-0.03,Regular,Este,G,0,50000,10.819798284210286,34.93,0.0,3.581572601125427,0.0,11.643333333333333
9704,53.34,0.0,3,2,1956,-9.22,42.27,20.44,Apartamento,Media,Negro,21.12,16.09,0.29,Malo,Norte,C,0,66657,11.107330348411331,53.34,0.0,3.9952606039982017,0.0,17.78
14299,69.73,124.74,4,2,2004,-9.13,42.03,27.05,Chalet adosado,Media,Branco,26.62,19.78,0.91,Malo,Oeste,D,7,60349,11.007916226525678,194.47,1.7889000430230888,4.258869811047899,4.834216282954915,17.4325
9706,139.44,9.32,6,2,1966,-7.88,43.27,28.28,Apartamento,Alta,Azul,0.1,12.33,0.57,Bo,Oeste,D,0,115306,11.655353415602505,148.76,0.06683878370625358,4.944780351300231,2.334083760053417,23.24
10266,77.7,35.79,6,3,1992,-7.55,42.11,16.39,Apartamento,Baixa,Vermello,8.22,0.05,0.33,Malo,Sur,F,0,67991,11.127145330178463,113.49000000000001,0.4606177606177606,4.365643155423357,3.605226069116683,12.950000000000001
7637,205.41,216.06,1,1,1966,-7.41,42.17,11.97,Chalet adosado,Media,Branco,53.97,8.43,0.15,Bo,Sur,B,8,300250,12.612374070494552,421.47,1.0518475244632686,5.329864482046166,5.380173813017869,205.41
16958,84.78,12.85,4,3,1957,-8.51,42.85,23.07,Apartamento,Baixa,Verde,9.13,3.78,0.57,Malo,Oeste,B,0,89683,11.404047659784363,97.63,0.15156876621844775,4.451785879088734,2.6282852326333477,21.195
23489,106.97,1489.33,1,3,1991,-8.11,42.18,14.45,Casa,Alta,Branco,48.94,6.64,0.61,Regular,Este,A,8,362623,12.801121763750134,1596.3,13.922875572590446,4.681853410759049,7.30675285092727,106.97
10565,101.02,19.26,1,3,1994,-8.93,43.47,9.41,Apartamento,Media,Negro,1.88,13.7,0.02,Bo,Sur,C,0,161235,11.99062440918337,120.28,0.19065531577905367,4.625168872494781,3.0086484988205373,101.02
20098,115.37,10.08,4,3,2002,-8.1,43.58,20.07,Apartamento,Media,Azul,2.19,9.25,0.02,Regular,Sur,G,0,57333,10.956649094966853,125.45,0.08737106700182022,4.756774770119986,2.4051416813191375,28.8425
13204,106.64,1798.84,6,1,1982,-8.54,43.71,10.12,Casa,Alta,Azul,65.1,6.29,0.45,Regular,Este,E,14,351935,12.771204619867486,1905.48,16.86834208552138,4.678792325858705,7.495453051044516,17.773333333333333
13411,75.08,0.0,1,1,1949,-7.32,43.75,9.89,Apartamento,Media,Branco,17.89,0.47,0.09,Bo,Norte,B,0,106776,11.578497826510597,75.08,0.0,4.331785418237135,0.0,75.08
5397,30.0,0.0,1,1,1995,-7.13,43.66,19.12,Apartamento,Alta,Negro,22.69,3.12,0.1,Bo,Este,C,0,50000,10.819798284210286,30.0,0.0,3.4339872044851463,0.0,30.0
19109,152.55,14.81,4,3,2003,-8.61,41.82,11.19,Apartamento,Alta,Verde,,6.55,,Bo,Norte,B,0,198058,12.19632024508749,167.36,0.0970829236315962,5.034026246886832,2.7606426512213806,38.1375
15596,104.13,2154.29,4,2,2004,-7.16,43.37,16.66,Casa,Media,Amarelo,40.45,15.24,0.26,Bo,Norte,F,13,371688,12.825812762089033,2258.42,20.688466340151734,4.655197679587739,7.675680564249676,26.0325
16453,283.57,,3,3,2019,-8.37,42.48,18.15,Chalet adosado,Media,Negro,40.3,17.12,0.31,Bo,Oeste,G,14,349899,12.765402678355779,,,5.650979268996308,,94.52333333333333
29386,97.74,0.0,3,2,1975,-8.09,43.28,11.49,Apartamento,Alta,Negro,18.21,0.05,0.36,Regular,Sur,G,0,124676,11.733481671994099,97.74,0.0,4.592490132830717,0.0,32.58
17578,93.53,144.58,2,3,1983,-9.0,42.12,19.76,Chalet adosado,Alta,Negro,23.06,0.05,0.3,Malo,Oeste,A,16,155455,11.954118012361844,238.11,1.5458141772693255,4.548917244437293,4.980725763690112,46.765
3000,119.96,0.0,4,1,2017,-8.92,42.8,18.91,Apartamento,Media,Vermello,3.95,8.85,0.43,Bo,Este,D,0,136560,11.82452668023003,119.96,0.0,4.795459912431223,0.0,29.99
4747,192.16,24.25,6,3,1948,-9.17,42.53,12.43,Chalet adosado,Media,Azul,40.99,13.46,0.41,Regular,Sur,B,4,230638,12.348608996541525,216.41,0.1261969192339717,5.263518861005341,3.228826155721369,32.026666666666664
16947,172.9,1643.02,1,3,1963,-8.34,43.76,14.3,Casa,Alta,Negro,21.41,17.49,0.42,Bo,Oeste,A,17,547687,13.213461060727152,1815.92,9.502718334297281,5.158480421360237,7.404899740992248,172.9
8533,290.5,2180.48,1,3,2002,-7.48,43.39,6.47,Casa,Media,Verde,0.23,5.24,-0.18,Bo,Sur,A,3,691367,13.446427522494321,2470.98,7.505955249569707,5.675040005790547,7.687758824517971,290.5
19820,,87.64,1,2,1955,-7.25,43.41,13.69,Chalet adosado,Alta,Azul,51.24,10.28,0.73,Bo,Oeste,D,7,235391,12.369007488523938,,,,4.484583222998974,
19821,284.52,811.97,5,3,1955,-8.69,42.39,5.28,Casa,Baixa,Negro,76.89,24.74,0.27,Regular,Sur,E,19,392473,12.880225571972282,1096.49,2.853823984254183,5.654312079181905,6.700694208497971,56.903999999999996
15766,168.89,120.13,5,2,2001,-6.71,42.33,18.45,Chalet adosado,Media,Azul,19.98,11.8,0.5,Bo,Este,D,19,215419,12.280344889904761,289.02,0.7112913730830719,5.135151168793823,4.796864349028711,33.778
5692,95.63,1419.88,2,3,1961,-8.06,42.58,29.28,Casa,Alta,Branco,57.35,2.07,0.57,Malo,Este,E,13,416517,12.93968495694211,1515.5100000000002,14.847641953361917,4.570889252011217,7.259031676959071,47.815
29512,70.81,0.0,5,1,1952,-8.8,43.22,22.55,Apartamento,Media,Branco,5.42,5.08,0.11,Bo,Este,F,0,56543,10.942774375119424,70.81,0.0,4.2740237421222265,0.0,14.162
3018,171.63,143.96,6,1,2020,-6.85,41.82,25.36,Chalet adosado,Media,Branco,47.5,21.22,0.8,Bo,Sur,G,19,137087,11.828378334367367,315.59000000000003,0.838781098875488,5.151150575828457,4.9764578422946695,28.605
19524,46.47,0.0,1,1,1945,-8.55,43.0,21.57,Apartamento,Baixa,Amarelo,,0.05,0.02,Bo,Este,B,0,50048,10.820757804523783,46.47,0.0,3.8600979325632268,0.0,46.47
15286,135.97,28.57,5,3,2016,-7.99,43.62,29.93,Apartamento,Alta,Branco,10.17,10.35,,Regular,Sur,G,0,170712,12.04773906288332,164.54,0.2101198793851585,4.91976192374673,3.3867603338643857,27.194
18316,149.56,0.0,6,2,2015,-8.99,42.3,23.07,Apartamento,Media,Verde,2.87,16.25,0.33,Bo,Oeste,A,0,211491,12.261942451693983,149.56,0.0,5.01436167583707,0.0,24.926666666666666
4076,122.69,50.38,2,1,1951,-9.2,43.32,23.88,Chalet adosado,Alta,Negro,6.69,0.05,0.08,Malo,Oeste,G,6,185637,12.131553819756892,173.07,0.41062841307360015,4.817778435386918,3.9392489916817377,61.345
16643,102.19,15.83,6,2,1943,-7.78,42.67,21.52,Apartamento,Media,Amarelo,0.1,11.52,0.07,Regular,Oeste,D,0,112971,11.634895279379435,118.02,0.15490752519816028,4.636571949127623,2.8231630082027146,17.031666666666666
16361,273.19,1933.77,1,2,1964,-7.87,43.68,27.3,Casa,Media,Vermello,0.1,21.88,0.3,Regular,Sur,G,19,530745,13.182038843032156,2206.96,7.078480178630257,5.613821296733053,7.567743735350015,273.19
9665,93.52,0.0,2,2,1986,-8.62,42.07,29.34,Apartamento,Media,Amarelo,4.1,5.86,0.35,Bo,Norte,C,0,108094,11.590765749088565,93.52,0.0,4.548811452318707,0.0,46.76
23097,83.54,0.0,1,2,1941,-6.81,43.07,15.97,Apartamento,Baixa,Negro,10.4,9.5,0.51,Regular,Norte,C,0,50000,10.819798284210286,83.54,0.0,4.437224795138644,0.0,83.54
10308,163.68,2351.57,6,2,1973,-8.7,42.53,11.7,Casa,Media,Verde,11.23,20.39,0.3,Regular,Norte,D,4,598802,13.302687941535101,2515.25,14.366874389051809,5.104004196901704,7.763263626596017,27.28
12962,219.67,133.98,3,3,1976,-8.79,42.76,28.93,Chalet adosado,Media,Branco,76.13,0.05,0.35,Bo,Este,D,4,327719,12.699914864255751,353.65,0.6099148723084626,5.39666837289499,4.9051266193152605,73.22333333333333
12443,120.33,2751.1,2,3,1987,-6.87,42.73,8.39,Casa,Media,Azul,8.33,4.15,0.24,Regular,Oeste,D,16,420616,12.949477959883767,2871.43,22.862960192803126,4.798514106063782,7.920119535602356,60.165
29556,119.48,0.0,6,3,2016,-8.74,42.97,23.42,Apartamento,Media,Amarelo,19.84,0.05,0.1,Regular,Sur,B,0,177043,12.084153568233818,119.48,0.0,4.791483764051583,0.0,19.913333333333334
18391,,1924.7,3,1,2019,-7.56,42.75,23.09,Casa,Alta,Amarelo,51.16,11.68,0.56,Malo,Sur,E,15,412513,12.930025423574884,,,,7.563044816985842,
3496,134.26,53.16,1,1,1967,-8.46,42.9,22.23,Chalet adosado,Baixa,Vermello,32.54,,0.17,Bo,Este,E,10,153334,11.940380349303313,187.42,0.3959481602860122,4.907198852146794,3.9919426286040194,134.26
15313,136.17,0.0,5,3,2004,-7.31,43.68,13.9,Apartamento,Alta,Branco,19.6,10.94,0.11,Bo,Oeste,G,0,187818,12.143234012097812,136.17,0.0,4.921221032490315,0.0,27.233999999999998
21304,,14.53,1,3,2006,-6.84,43.66,7.58,Chalet adosado,Media,Branco,4.54,6.18,0.3,Bo,Este,D,12,214827,12.27759298693903,,,,2.7427736371605955,
14714,49.57,39.8,4,2,1942,-7.05,42.54,22.52,Chalet adosado,Media,Branco,45.52,10.67,0.45,Bo,Sur,D,3,125784,11.742329379255253,89.37,0.8029049828525318,3.9233585150918917,3.708682081410116,12.3925
1486,80.86,0.0,1,1,1994,-9.27,43.68,26.72,Apartamento,Alta,Branco,7.95,25.21,,Bo,Este,D,0,102014,11.532875140277849,80.86,0.0,4.405010471064257,0.0,80.86
25378,130.12,134.97,5,2,1945,-8.47,43.12,19.28,Chalet adosado,Media,Negro,75.1,0.05,,Bo,Norte,C,14,144025,11.877749117815501,265.09000000000003,1.0372732861973561,4.876112934435574,4.9124342731675945,26.024
20407,143.58,0.0,4,2,1963,-8.66,42.56,13.04,Chalet adosado,Media,Vermello,19.62,8.83,0.36,Bo,Norte,A,0,141321,11.858796253651455,143.58,0.0,4.973832987572151,0.0,35.895
4268,88.62,0.0,1,1,1993,-6.8,43.71,16.68,Apartamento,Media,Verde,17.79,0.05,0.09,Bo,Sur,G,0,61180,11.021591962782166,88.62,0.0,4.495578509357997,0.0,88.62
17060,227.83,99.53,2,1,2023,-8.57,43.74,23.61,Chalet adosado,Alta,Vermello,9.87,,0.3,Regular,Sur,B,3,418793,12.945134431228327,327.36,0.43686081727603915,5.432979369791433,4.610456190417329,113.915
16408,103.79,112.63,2,2,1952,-8.07,43.05,29.01,Casa,Alta,Vermello,38.34,15.2,0.57,Bo,Oeste,D,16,140703,11.854413671980536,216.42000000000002,1.0851719818865015,4.65195834748685,4.7329475559299174,51.895
15881,30.0,0.0,1,3,2004,-9.07,42.06,6.48,Apartamento,Alta,Amarelo,16.1,4.03,0.5,Malo,Oeste,C,0,50000,10.819798284210286,30.0,0.0,3.4339872044851463,0.0,30.0
77,38.24,0.0,2,3,1995,-8.53,43.11,19.09,Apartamento,Baixa,Verde,16.5,0.05,0.27,Bo,Norte,A,0,50000,10.819798284210286,38.24,0.0,3.6696966346971625,0.0,19.12
21056,55.47,987.84,3,2,1966,-8.44,43.38,6.87,Casa,Alta,Negro,60.39,1.11,0.23,Bo,Norte,D,11,294430,12.59279995920636,1043.31,17.8085451595457,4.033709523684745,6.896532538959656,18.49
3047,87.6,11.63,4,1,2008,-7.07,42.1,14.82,Apartamento,Alta,Azul,6.18,15.64,0.0,Regular,Este,D,0,55019,10.915452034478566,99.22999999999999,0.13276255707762558,4.484131857611035,2.5360749363624,21.9
2037,247.53,1586.74,6,2,1975,-8.81,42.49,25.9,Casa,Alta,Negro,44.3,4.42,0.25,Bo,Este,D,9,565479,13.245430206980968,1834.27,6.410293701773522,5.515563562596163,7.370066900442498,41.255
3066,169.04,1.56,1,3,1949,-7.43,43.1,7.65,Apartamento,Baixa,Negro,0.1,13.83,0.32,Bo,Norte,D,0,97370,11.486283704023792,170.6,0.00922858495030762,5.13603370349059,0.9400072584914712,169.04
19166,52.36,115.87,1,3,2022,-8.73,42.86,18.11,Chalet adosado,Baixa,Azul,37.44,12.42,0.74,Regular,Sur,G,3,72458,11.1907761636362,168.23000000000002,2.2129488158899924,3.977061401607368,4.761062205945065,52.36
22689,261.0,2607.67,2,1,2009,-9.25,42.42,7.92,Casa,Alta,Branco,36.17,5.45,0.29,Bo,Oeste,F,12,727625,13.497542458907398,2868.67,9.991072796934866,5.568344503761097,7.866595791893407,130.5
6376,173.33,125.69,5,2,2014,-7.72,42.26,29.26,Chalet adosado,Media,Amarelo,15.18,3.64,0.67,Regular,Este,E,12,213113,12.269582512784702,299.02,0.7251485605492413,5.160950054755124,4.841743157613962,34.666000000000004
7872,152.11,945.59,1,1,1959,-7.46,43.56,14.65,Casa,Media,Amarelo,50.93,12.84,0.22,Bo,Oeste,B,2,355255,12.780593935331147,1097.7,6.216488067845638,5.031156617317004,6.852866053292113,152.11
29397,228.63,115.95,5,1,2014,-7.06,42.56,5.61,Chalet adosado,Baixa,Azul,3.98,24.79,0.26,Regular,Oeste,B,4,233001,12.358802316201984,344.58,0.5071512924813016,5.436469317930779,4.761746493030188,45.726
6928,114.71,138.09,4,1,2023,-6.99,42.7,26.89,Chalet adosado,Media,Vermello,,14.77,0.26,Bo,Sur,A,0,184426,12.125009000210444,252.8,1.2038183244704037,4.751087060888246,4.935121205619039,28.6775
1042,,371.47,4,2,2012,-7.04,42.6,5.78,Casa,Media,Verde,8.61,15.98,0.45,Bo,Norte,F,8,293876,12.590916591433844,,,,5.920156497663592,
29470,314.67,1029.74,4,3,2001,-8.17,41.81,18.83,Casa,Alta,Azul,21.54,17.27,0.44,Bo,Norte,E,4,499050,13.120463573919958,1344.41,3.2724441478374167,5.754697364124307,6.938032269866409,78.6675
16499,234.05,2059.96,1,2,2006,-8.3,43.03,7.18,Casa,Baixa,Amarelo,61.75,13.83,0.43,Malo,Sur,A,8,413077,12.931391716096462,2294.01,8.801367229224525,5.45979825747014,7.630927172647778,234.05
6992,264.83,1624.94,3,2,2015,-7.58,42.15,22.84,Casa,Media,Branco,2.85,,0.38,Bo,Sur,E,0,554087,13.22507879788027,1889.77,6.135785220707624,5.582857006727321,7.393841389057917,88.27666666666666
4251,263.02,88.84,5,1,2014,-8.73,41.99,5.05,Chalet adosado,Baixa,Azul,80.07,12.19,0.3,Bo,Sur,C,16,288150,12.571239927273504,351.86,0.3377689909512585,5.576024857852613,4.498030310430188,52.604
